occupancy_k	distance_aa	sites_with_at_least_k_neighbors	sites_total	observed_fraction	permutation
1	8	2166	12826	0.1688757211913301	134
1	10	2455	12826	0.19140807734289725	134
1	15	3172	12826	0.24731015125526276	134
1	20	3709	12826	0.2891782317168252	134
1	30	4610	12826	0.3594261656011227	134
1	40	5275	12826	0.4112739747388118	134
1	50	5871	12826	0.45774208638702635	134
1	75	6839	12826	0.5332137845002339	134
1	100	7573	12826	0.5904412911273975	134
2	1	2	12826	0.0001559332605644784	134
2	2	36	12826	0.002806798690160611	134
2	3	79	12826	0.006159363792296897	134
2	4	174	12826	0.01356619366910962	134
2	5	264	12826	0.02058319039451115	134
2	6	363	12826	0.02830188679245283	134
2	8	567	12826	0.04420707937002963	134
2	10	742	12826	0.05785123966942149	134
2	15	1170	12826	0.09122095743021987	134
2	20	1505	12826	0.11733977857477	134
2	30	2156	12826	0.1680960548885077	134
2	40	2649	12826	0.20653360361765163	134
2	50	3118	12826	0.24309995322002184	134
2	75	4004	12826	0.31217838765008576	134
2	100	4650	12826	0.3625448308124123	134
3	1	0	12826	0.0	134
3	2	2	12826	0.0001559332605644784	134
3	3	7	12826	0.0005457664119756744	134
3	4	25	12826	0.00194916575705598	134
3	5	39	12826	0.0030406985810073287	134
3	6	73	12826	0.005691564010603461	134
3	8	158	12826	0.012318727584593793	134
3	10	243	12826	0.018945891158584124	134
3	15	494	12826	0.03851551535942616	134
3	20	727	12826	0.0566817402151879	134
3	30	1150	12826	0.08966162482457508	134
3	40	1517	12826	0.11827537813815688	134
3	50	1867	12826	0.14556369873694058	134
3	75	2659	12826	0.20731326992047402	134
3	100	3230	12826	0.2518322158116326	134
4	1	0	12826	0.0	134
4	2	0	12826	0.0	134
4	3	1	12826	7.79666302822392e-05	134
4	4	3	12826	0.0002338998908467176	134
4	5	6	12826	0.0004677997816934352	134
4	6	13	12826	0.0010135661936691096	134
4	8	32	12826	0.0024949321690316546	134
4	10	77	12826	0.006003430531732418	134
4	15	232	12826	0.018088258225479496	134
4	20	398	12826	0.0310307188523312	134
4	30	689	12826	0.05371900826446281	134
4	40	938	12826	0.07313269920474037	134
4	50	1236	12826	0.09636675502884766	134
4	75	1887	12826	0.14712303134258536	134
4	100	2339	12826	0.1823639482301575	134
5	1	0	12826	0.0	134
5	2	0	12826	0.0	134
5	3	0	12826	0.0	134
5	4	0	12826	0.0	134
5	5	2	12826	0.0001559332605644784	134
5	6	5	12826	0.000389833151411196	134
5	8	10	12826	0.000779666302822392	134
5	10	20	12826	0.001559332605644784	134
5	15	109	12826	0.008498362700764072	134
5	20	233	12826	0.018166224855761734	134
5	30	437	12826	0.03407141743333853	134
5	40	666	12826	0.051925775767971305	134
5	50	852	12826	0.0664275690004678	134
5	75	1352	12826	0.1054108841415874	134
5	100	1747	12826	0.1362077031030719	134
6	1	0	12826	0.0	134
6	2	0	12826	0.0	134
6	3	0	12826	0.0	134
6	4	0	12826	0.0	134
6	5	0	12826	0.0	134
6	6	1	12826	7.79666302822392e-05	134
6	8	3	12826	0.0002338998908467176	134
6	10	10	12826	0.000779666302822392	134
6	15	39	12826	0.0030406985810073287	134
6	20	95	12826	0.007406829876812724	134
6	30	267	12826	0.020817090285357866	134
6	40	470	12826	0.03664431623265242	134
6	50	625	12826	0.0487291439263995	134
6	75	1018	12826	0.07937002962731951	134
6	100	1364	12826	0.10634648370497427	134
7	1	0	12826	0.0	134
7	2	0	12826	0.0	134
7	3	0	12826	0.0	134
7	4	0	12826	0.0	134
7	5	0	12826	0.0	134
7	6	0	12826	0.0	134
7	8	0	12826	0.0	134
7	10	5	12826	0.000389833151411196	134
7	15	9	12826	0.0007016996725401528	134
7	20	43	12826	0.0033525651021362856	134
7	30	159	12826	0.012396694214876033	134
7	40	325	12826	0.025339154841727742	134
7	50	466	12826	0.03633244971152347	134
7	75	792	12826	0.06174957118353345	134
7	100	1075	12826	0.08381412755340714	134
8	1	0	12826	0.0	134
8	2	0	12826	0.0	134
8	3	0	12826	0.0	134
8	4	0	12826	0.0	134
8	5	0	12826	0.0	134
8	6	0	12826	0.0	134
8	8	0	12826	0.0	134
8	10	0	12826	0.0	134
8	15	5	12826	0.000389833151411196	134
8	20	15	12826	0.001169499454233588	134
8	30	98	12826	0.007640729767659442	134
8	40	237	12826	0.01847809137689069	134
8	50	351	12826	0.02736628722906596	134
8	75	593	12826	0.046234211757367846	134
8	100	827	12826	0.06447840324341182	134
9	1	0	12826	0.0	134
9	2	0	12826	0.0	134
9	3	0	12826	0.0	134
9	4	0	12826	0.0	134
9	5	0	12826	0.0	134
9	6	0	12826	0.0	134
9	8	0	12826	0.0	134
9	10	0	12826	0.0	134
9	15	0	12826	0.0	134
9	20	1	12826	7.79666302822392e-05	134
9	30	44	12826	0.003430531732418525	134
9	40	161	12826	0.012552627475440512	134
9	50	265	12826	0.02066115702479339	134
9	75	474	12826	0.03695618275378138	134
9	100	687	12826	0.053563075003898335	134
10	1	0	12826	0.0	134
10	2	0	12826	0.0	134
10	3	0	12826	0.0	134
10	4	0	12826	0.0	134
10	5	0	12826	0.0	134
10	6	0	12826	0.0	134
10	8	0	12826	0.0	134
10	10	0	12826	0.0	134
10	15	0	12826	0.0	134
10	20	0	12826	0.0	134
10	30	19	12826	0.0014813659753625447	134
10	40	85	12826	0.006627163573990332	134
10	50	184	12826	0.014345859971932013	134
10	75	359	12826	0.027990020271323874	134
10	100	545	12826	0.042491813503820364	134
1	1	272	12826	0.021206923436769064	135
1	2	656	12826	0.051146109465148915	135
1	3	953	12826	0.07430219865897396	135
1	4	1208	12826	0.09418368938094496	135
1	5	1436	12826	0.1119600810852955	135
1	6	1662	12826	0.12958053952908155	135
1	8	2118	12826	0.16513332293778263	135
1	10	2498	12826	0.19476064244503352	135
1	15	3134	12826	0.24434741930453766	135
1	20	3714	12826	0.2895680648682364	135
1	30	4612	12826	0.3595820988616872	135
1	40	5225	12826	0.4073756432246998	135
1	50	5805	12826	0.4525962887883986	135
1	75	6811	12826	0.5310307188523312	135
1	100	7543	12826	0.5881022922189303	135
2	1	10	12826	0.000779666302822392	135
2	2	55	12826	0.004288164665523156	135
2	3	102	12826	0.007952596288788399	135
2	4	178	12826	0.013878060190238578	135
2	5	269	12826	0.020973023545922346	135
2	6	366	12826	0.02853578668329955	135
2	8	566	12826	0.044129112739747386	135
2	10	758	12826	0.05909870575393732	135
2	15	1208	12826	0.09418368938094496	135
2	20	1540	12826	0.12006861063464837	135
2	30	2159	12826	0.16832995477935445	135
2	40	2613	12826	0.20372680492749104	135
2	50	3052	12826	0.23795415562139405	135
2	75	3906	12826	0.3045376578824263	135
2	100	4599	12826	0.3585685326680181	135
3	1	0	12826	0.0	135
3	2	4	12826	0.0003118665211289568	135
3	3	11	12826	0.0008576329331046312	135
3	4	30	12826	0.002338998908467176	135
3	5	47	12826	0.0036644316232652425	135
3	6	91	12826	0.007094963355683767	135
3	8	170	12826	0.013254327147980664	135
3	10	251	12826	0.019569624200842038	135
3	15	492	12826	0.038359582098861686	135
3	20	722	12826	0.0562919070637767	135
3	30	1149	12826	0.08958365819429284	135
3	40	1526	12826	0.11897707781069702	135
3	50	1854	12826	0.14455013254327148	135
3	75	2602	12826	0.2028691719943864	135
3	100	3133	12826	0.24426945267425543	135
4	1	0	12826	0.0	135
4	2	1	12826	7.79666302822392e-05	135
4	3	4	12826	0.0003118665211289568	135
4	4	10	12826	0.000779666302822392	135
4	5	14	12826	0.0010915328239513489	135
4	6	27	12826	0.0021050990176204585	135
4	8	47	12826	0.0036644316232652425	135
4	10	92	12826	0.0071729299859660065	135
4	15	220	12826	0.017152658662092625	135
4	20	369	12826	0.028769686574146264	135
4	30	642	12826	0.05005457664119757	135
4	40	960	12826	0.07484796507094964	135
4	50	1215	12826	0.09472945579292064	135
4	75	1873	12826	0.14603149851863403	135
4	100	2320	12826	0.18088258225479495	135
5	1	0	12826	0.0	135
5	2	0	12826	0.0	135
5	3	0	12826	0.0	135
5	4	0	12826	0.0	135
5	5	2	12826	0.0001559332605644784	135
5	6	7	12826	0.0005457664119756744	135
5	8	20	12826	0.001559332605644784	135
5	10	40	12826	0.003118665211289568	135
5	15	116	12826	0.009044129112739748	135
5	20	200	12826	0.01559332605644784	135
5	30	394	12826	0.030718852331202244	135
5	40	605	12826	0.04716981132075472	135
5	50	824	12826	0.0642445033525651	135
5	75	1299	12826	0.10127865273662873	135
5	100	1705	12826	0.13293310463121785	135
6	1	0	12826	0.0	135
6	2	0	12826	0.0	135
6	3	0	12826	0.0	135
6	4	0	12826	0.0	135
6	5	0	12826	0.0	135
6	6	1	12826	7.79666302822392e-05	135
6	8	7	12826	0.0005457664119756744	135
6	10	17	12826	0.0013254327147980665	135
6	15	65	12826	0.0050678309683455484	135
6	20	126	12826	0.00982379541556214	135
6	30	268	12826	0.020895056915640108	135
6	40	407	12826	0.03173241852487135	135
6	50	566	12826	0.044129112739747386	135
6	75	946	12826	0.07375643224699828	135
6	100	1329	12826	0.1036176516450959	135
7	1	0	12826	0.0	135
7	2	0	12826	0.0	135
7	3	0	12826	0.0	135
7	4	0	12826	0.0	135
7	5	0	12826	0.0	135
7	6	0	12826	0.0	135
7	8	2	12826	0.0001559332605644784	135
7	10	6	12826	0.0004677997816934352	135
7	15	24	12826	0.0018711991267737408	135
7	20	60	12826	0.004677997816934352	135
7	30	176	12826	0.0137221269296741	135
7	40	306	12826	0.023857788866365196	135
7	50	420	12826	0.03274598471854046	135
7	75	732	12826	0.0570715733665991	135
7	100	1014	12826	0.07905816310619056	135
8	1	0	12826	0.0	135
8	2	0	12826	0.0	135
8	3	0	12826	0.0	135
8	4	0	12826	0.0	135
8	5	0	12826	0.0	135
8	6	0	12826	0.0	135
8	8	0	12826	0.0	135
8	10	4	12826	0.0003118665211289568	135
8	15	10	12826	0.000779666302822392	135
8	20	23	12826	0.0017932324964915016	135
8	30	103	12826	0.008030562919070637	135
8	40	214	12826	0.016684858880399188	135
8	50	329	12826	0.025651021362856696	135
8	75	582	12826	0.045376578824263214	135
8	100	784	12826	0.061125838141275535	135
9	1	0	12826	0.0	135
9	2	0	12826	0.0	135
9	3	0	12826	0.0	135
9	4	0	12826	0.0	135
9	5	0	12826	0.0	135
9	6	0	12826	0.0	135
9	8	0	12826	0.0	135
9	10	0	12826	0.0	135
9	15	5	12826	0.000389833151411196	135
9	20	13	12826	0.0010135661936691096	135
9	30	62	12826	0.004833931077498831	135
9	40	136	12826	0.010603461718384532	135
9	50	241	12826	0.018789957898019648	135
9	75	453	12826	0.03531888351785436	135
9	100	641	12826	0.04997661001091533	135
10	1	0	12826	0.0	135
10	2	0	12826	0.0	135
10	3	0	12826	0.0	135
10	4	0	12826	0.0	135
10	5	0	12826	0.0	135
10	6	0	12826	0.0	135
10	8	0	12826	0.0	135
10	10	0	12826	0.0	135
10	15	0	12826	0.0	135
10	20	1	12826	7.79666302822392e-05	135
10	30	35	12826	0.0027288320598783723	135
10	40	94	12826	0.007328863246530485	135
10	50	175	12826	0.013644160299391861	135
10	75	360	12826	0.028067986901606112	135
10	100	527	12826	0.04108841415874006	135
1	1	281	12826	0.021908623109309217	136
1	2	678	12826	0.05286137533135818	136
1	3	937	12826	0.07305473257445813	136
1	4	1165	12826	0.09083112427880867	136
1	5	1347	12826	0.10502105099017621	136
1	6	1617	12826	0.1260720411663808	136
1	8	2049	12826	0.15975362544830812	136
1	10	2395	12826	0.18673007952596288	136
1	15	3167	12826	0.24692031810385154	136
1	20	3736	12826	0.2912833307344457	136
1	30	4590	12826	0.35786683299547795	136
1	40	5240	12826	0.40854514267893344	136
1	50	5766	12826	0.4495555902073912	136
1	75	6698	12826	0.5222204896304382	136
1	100	7405	12826	0.5773428972399813	136
2	1	7	12826	0.0005457664119756744	136
2	2	47	12826	0.0036644316232652425	136
2	3	109	12826	0.008498362700764072	136
2	4	183	12826	0.014267893341649775	136
2	5	260	12826	0.020271323873382194	136
2	6	376	12826	0.02931545298612194	136
2	8	566	12826	0.044129112739747386	136
2	10	748	12826	0.058319039451114926	136
2	15	1148	12826	0.0895056915640106	136
2	20	1508	12826	0.11757367846561671	136
2	30	2130	12826	0.1660689225011695	136
2	40	2627	12826	0.20481833775144237	136
2	50	3080	12826	0.24013722126929674	136
2	75	3938	12826	0.307032590051458	136
2	100	4662	12826	0.36348043037579914	136
3	1	0	12826	0.0	136
3	2	3	12826	0.0002338998908467176	136
3	3	9	12826	0.0007016996725401528	136
3	4	31	12826	0.0024169655387494154	136
3	5	55	12826	0.004288164665523156	136
3	6	100	12826	0.00779666302822392	136
3	8	185	12826	0.014423826602214253	136
3	10	282	12826	0.021986589739591455	136
3	15	503	12826	0.03921721503196632	136
3	20	748	12826	0.058319039451114926	136
3	30	1168	12826	0.09106502416965538	136
3	40	1587	12826	0.12373304225791361	136
3	50	1954	12826	0.1523467955714954	136
3	75	2688	12826	0.20957430219865897	136
3	100	3239	12826	0.25253391548417276	136
4	1	0	12826	0.0	136
4	2	0	12826	0.0	136
4	3	1	12826	7.79666302822392e-05	136
4	4	5	12826	0.000389833151411196	136
4	5	10	12826	0.000779666302822392	136
4	6	19	12826	0.0014813659753625447	136
4	8	57	12826	0.004444097926087635	136
4	10	110	12826	0.008576329331046312	136
4	15	262	12826	0.02042725713394667	136
4	20	396	12826	0.030874785591766724	136
4	30	695	12826	0.05418680804615625	136
4	40	963	12826	0.07508186496179635	136
4	50	1221	12826	0.09519725557461406	136
4	75	1840	12826	0.14345859971932012	136
4	100	2352	12826	0.1833775144238266	136
5	1	0	12826	0.0	136
5	2	0	12826	0.0	136
5	3	0	12826	0.0	136
5	4	0	12826	0.0	136
5	5	2	12826	0.0001559332605644784	136
5	6	7	12826	0.0005457664119756744	136
5	8	18	12826	0.0014033993450803055	136
5	10	44	12826	0.003430531732418525	136
5	15	138	12826	0.01075939497894901	136
5	20	246	12826	0.019179791049430843	136
5	30	450	12826	0.03508498362700764	136
5	40	648	12826	0.050522376422891	136
5	50	856	12826	0.06673943552159675	136
5	75	1250	12826	0.097458287852799	136
5	100	1634	12826	0.12739747388117886	136
6	1	0	12826	0.0	136
6	2	0	12826	0.0	136
6	3	0	12826	0.0	136
6	4	0	12826	0.0	136
6	5	0	12826	0.0	136
6	6	1	12826	7.79666302822392e-05	136
6	8	5	12826	0.000389833151411196	136
6	10	14	12826	0.0010915328239513489	136
6	15	56	12826	0.0043661312958053955	136
6	20	136	12826	0.010603461718384532	136
6	30	291	12826	0.022688289412131607	136
6	40	464	12826	0.03617651645095899	136
6	50	624	12826	0.04865117729611726	136
6	75	953	12826	0.07430219865897396	136
6	100	1242	12826	0.09683455481054108	136
7	1	0	12826	0.0	136
7	2	0	12826	0.0	136
7	3	0	12826	0.0	136
7	4	0	12826	0.0	136
7	5	0	12826	0.0	136
7	6	0	12826	0.0	136
7	8	0	12826	0.0	136
7	10	3	12826	0.0002338998908467176	136
7	15	14	12826	0.0010915328239513489	136
7	20	57	12826	0.004444097926087635	136
7	30	187	12826	0.014579759862778732	136
7	40	330	12826	0.025728987993138937	136
7	50	451	12826	0.03516295025728988	136
7	75	731	12826	0.05699360673631686	136
7	100	991	12826	0.07726493060969905	136
8	1	0	12826	0.0	136
8	2	0	12826	0.0	136
8	3	0	12826	0.0	136
8	4	0	12826	0.0	136
8	5	0	12826	0.0	136
8	6	0	12826	0.0	136
8	8	0	12826	0.0	136
8	10	0	12826	0.0	136
8	15	6	12826	0.0004677997816934352	136
8	20	22	12826	0.0017152658662092624	136
8	30	128	12826	0.009979728676126618	136
8	40	231	12826	0.018010291595197257	136
8	50	345	12826	0.026898487447372523	136
8	75	576	12826	0.04490877904256978	136
8	100	769	12826	0.05995633868704195	136
9	1	0	12826	0.0	136
9	2	0	12826	0.0	136
9	3	0	12826	0.0	136
9	4	0	12826	0.0	136
9	5	0	12826	0.0	136
9	6	0	12826	0.0	136
9	8	0	12826	0.0	136
9	10	0	12826	0.0	136
9	15	0	12826	0.0	136
9	20	6	12826	0.0004677997816934352	136
9	30	73	12826	0.005691564010603461	136
9	40	183	12826	0.014267893341649775	136
9	50	265	12826	0.02066115702479339	136
9	75	447	12826	0.03485108373616092	136
9	100	637	12826	0.04966474348978637	136
10	1	0	12826	0.0	136
10	2	0	12826	0.0	136
10	3	0	12826	0.0	136
10	4	0	12826	0.0	136
10	5	0	12826	0.0	136
10	6	0	12826	0.0	136
10	8	0	12826	0.0	136
10	10	0	12826	0.0	136
10	15	0	12826	0.0	136
10	20	1	12826	7.79666302822392e-05	136
10	30	34	12826	0.002650865429596133	136
10	40	120	12826	0.009355995633868705	136
10	50	212	12826	0.01652892561983471	136
10	75	360	12826	0.028067986901606112	136
10	100	532	12826	0.041478247310151255	136
1	1	250	12826	0.0194916575705598	137
1	2	623	12826	0.048573210665835025	137
1	3	934	12826	0.07282083268361142	137
1	4	1173	12826	0.09145485732106658	137
1	5	1376	12826	0.10728208326836114	137
1	6	1635	12826	0.1274754405114611	137
1	8	2095	12826	0.16334009044129114	137
1	10	2461	12826	0.19187587712459067	137
1	15	3175	12826	0.24754405114610947	137
1	20	3735	12826	0.2912053641041634	137
1	30	4591	12826	0.3579447996257602	137
1	40	5241	12826	0.40862310930921564	137
1	50	5790	12826	0.45142678933416497	137
1	75	6775	12826	0.5282239201621706	137
1	100	7479	12826	0.583112427880867	137
2	1	4	12826	0.0003118665211289568	137
2	2	35	12826	0.0027288320598783723	137
2	3	88	12826	0.00686106346483705	137
2	4	168	12826	0.013098393887416186	137
2	5	231	12826	0.018010291595197257	137
2	6	328	12826	0.025573054732574457	137
2	8	529	12826	0.041244347419304536	137
2	10	741	12826	0.05777327303913925	137
2	15	1163	12826	0.09067519101824419	137
2	20	1521	12826	0.11858724465928583	137
2	30	2179	12826	0.16988928738499923	137
2	40	2677	12826	0.20871666926555435	137
2	50	3137	12826	0.24458131919538437	137
2	75	4001	12826	0.31194448775923905	137
2	100	4675	12826	0.3644939965694683	137
3	1	0	12826	0.0	137
3	2	4	12826	0.0003118665211289568	137
3	3	9	12826	0.0007016996725401528	137
3	4	27	12826	0.0021050990176204585	137
3	5	48	12826	0.0037423982535474817	137
3	6	75	12826	0.00584749727116794	137
3	8	144	12826	0.011227194760642444	137
3	10	245	12826	0.019101824419148605	137
3	15	516	12826	0.04023078122563543	137
3	20	744	12826	0.058007172929985966	137
3	30	1144	12826	0.08919382504288165	137
3	40	1531	12826	0.11936691096210822	137
3	50	1874	12826	0.14610946514891626	137
3	75	2670	12826	0.20817090285357867	137
3	100	3212	12826	0.2504288164665523	137
4	1	0	12826	0.0	137
4	2	0	12826	0.0	137
4	3	3	12826	0.0002338998908467176	137
4	4	6	12826	0.0004677997816934352	137
4	5	11	12826	0.0008576329331046312	137
4	6	21	12826	0.0016372992359270232	137
4	8	46	12826	0.0035864649929830033	137
4	10	86	12826	0.006705130204272571	137
4	15	230	12826	0.017932324964915015	137
4	20	398	12826	0.0310307188523312	137
4	30	707	12826	0.055122407609543116	137
4	40	976	12826	0.07609543115546546	137
4	50	1226	12826	0.09558708872602525	137
4	75	1891	12826	0.14743489786371433	137
4	100	2340	12826	0.18244191486043973	137
5	1	0	12826	0.0	137
5	2	0	12826	0.0	137
5	3	0	12826	0.0	137
5	4	0	12826	0.0	137
5	5	2	12826	0.0001559332605644784	137
5	6	6	12826	0.0004677997816934352	137
5	8	13	12826	0.0010135661936691096	137
5	10	28	12826	0.0021830656479026977	137
5	15	102	12826	0.007952596288788399	137
5	20	202	12826	0.015749259317012317	137
5	30	446	12826	0.03477311710587869	137
5	40	677	12826	0.05278340870107594	137
5	50	874	12826	0.06814283486667706	137
5	75	1349	12826	0.10517698425074068	137
5	100	1745	12826	0.13605176984250741	137
6	1	0	12826	0.0	137
6	2	0	12826	0.0	137
6	3	0	12826	0.0	137
6	4	0	12826	0.0	137
6	5	0	12826	0.0	137
6	6	1	12826	7.79666302822392e-05	137
6	8	3	12826	0.0002338998908467176	137
6	10	14	12826	0.0010915328239513489	137
6	15	54	12826	0.004210198035240917	137
6	20	118	12826	0.009200062373304226	137
6	30	301	12826	0.023467955714954	137
6	40	480	12826	0.03742398253547482	137
6	50	638	12826	0.04974271012006861	137
6	75	1021	12826	0.07960392951816622	137
6	100	1348	12826	0.10509901762045844	137
7	1	0	12826	0.0	137
7	2	0	12826	0.0	137
7	3	0	12826	0.0	137
7	4	0	12826	0.0	137
7	5	0	12826	0.0	137
7	6	0	12826	0.0	137
7	8	0	12826	0.0	137
7	10	5	12826	0.000389833151411196	137
7	15	11	12826	0.0008576329331046312	137
7	20	42	12826	0.0032745984718540464	137
7	30	165	12826	0.012864493996569469	137
7	40	325	12826	0.025339154841727742	137
7	50	466	12826	0.03633244971152347	137
7	75	808	12826	0.06299703726804927	137
7	100	1085	12826	0.08459379385622953	137
8	1	0	12826	0.0	137
8	2	0	12826	0.0	137
8	3	0	12826	0.0	137
8	4	0	12826	0.0	137
8	5	0	12826	0.0	137
8	6	0	12826	0.0	137
8	8	0	12826	0.0	137
8	10	0	12826	0.0	137
8	15	5	12826	0.000389833151411196	137
8	20	17	12826	0.0013254327147980665	137
8	30	94	12826	0.007328863246530485	137
8	40	227	12826	0.0176984250740683	137
8	50	347	12826	0.027054420707937003	137
8	75	582	12826	0.045376578824263214	137
8	100	802	12826	0.06252923748635585	137
9	1	0	12826	0.0	137
9	2	0	12826	0.0	137
9	3	0	12826	0.0	137
9	4	0	12826	0.0	137
9	5	0	12826	0.0	137
9	6	0	12826	0.0	137
9	8	0	12826	0.0	137
9	10	0	12826	0.0	137
9	15	0	12826	0.0	137
9	20	4	12826	0.0003118665211289568	137
9	30	45	12826	0.003508498362700764	137
9	40	130	12826	0.010135661936691097	137
9	50	240	12826	0.01871199126773741	137
9	75	463	12826	0.03609854982067675	137
9	100	683	12826	0.053251208482769374	137
10	1	0	12826	0.0	137
10	2	0	12826	0.0	137
10	3	0	12826	0.0	137
10	4	0	12826	0.0	137
10	5	0	12826	0.0	137
10	6	0	12826	0.0	137
10	8	0	12826	0.0	137
10	10	0	12826	0.0	137
10	15	0	12826	0.0	137
10	20	1	12826	7.79666302822392e-05	137
10	30	23	12826	0.0017932324964915016	137
10	40	80	12826	0.006237330422579136	137
10	50	163	12826	0.01270856073600499	137
10	75	356	12826	0.027756120380477155	137
10	100	546	12826	0.042569780134102606	137
1	1	289	12826	0.02253235615156713	138
1	2	711	12826	0.05543427413067207	138
1	3	988	12826	0.07703103071885233	138
