window_aa	methyl_site_count	protein_arg_count	observed_max_methyl_sites	null_mean_max_sites	null_q025_max_sites	null_q975_max_sites	observed_over_null_mean	log2_observed_over_null_mean	empirical_p_greater	best_window_start	best_window_end	best_window_arg_count	best_window_methyl_fraction_of_args	best_window_methyl_positions	canonical_UniProtAC	gene	q_value	max_log2_enrichment_for_protein
50	4	108	3	1.838	1.0	3.0	1.6322089227421108	0.7068257340942086	0.1028971028971029	416	460	18	0.16666666666666666	416,420,460	Q8N2M8	CLASRP	0.3912018369849695	0.8147677457698391
100	7	65	4	2.695	2.0	4.0	1.4842300556586272	0.5697147270222194	0.1028971028971029	236	335	8	0.5	236,280,291,335	Q4VCS5	AMOT	0.3912018369849695	0.5697147270222194
5	6	58	2	1.103	1.0	2.0	1.813236627379873	0.8585672090707044	0.1038961038961039	508	512	2	1.0	508,512	O00512	BCL9	0.39276530457894854	0.8585672090707044
5	3	41	2	1.105	1.0	2.0	1.8099547511312217	0.8559536303832931	0.1038961038961039	48	51	2	1.0	48,51	P15863	PAX1	0.39276530457894854	0.8559536303832931
5	3	33	2	1.107	1.0	2.0	1.806684733514002	0.8533447778805349	0.1038961038961039	517	522	2	1.0	517,522	P23443	RPS6KB1	0.39276530457894854	0.8533447778805349
50	8	27	4	2.756	2.0	4.0	1.451378809869376	0.5374241119577958	0.1038961038961039	8	49	5	0.8	8,19,27,49	P50991	CCT4	0.39276530457894854	0.695488958190047
5	3	26	2	1.105	1.0	2.0	1.8099547511312217	0.8559536303832931	0.1048951048951049	238	242	2	1.0	238,242	P04198	MYCN	0.3944417052659357	0.8559536303832931
75	6	31	4	2.704	2.0	4.0	1.4792899408284024	0.5649048483799027	0.1048951048951049	342	415	8	0.5	342,359,404,415	O00567	NOP56	0.3944417052659357	0.5649048483799027
50	7	22	4	2.707	2.0	4.0	1.4776505356483192	0.5633051124471233	0.1048951048951049	276	320	6	0.6666666666666666	276,282,318,320	P07437	TUBB	0.3944417052659357	0.6792265230541294
5	7	77	2	1.105	1.0	2.0	1.8099547511312217	0.8559536303832931	0.10589410589410589	92	96	2	1.0	92,96	Q14683	SMC1A	0.3959700602228581	0.8559536303832931
5	4	29	2	1.105	1.0	2.0	1.8099547511312217	0.8559536303832931	0.10589410589410589	176	177	2	1.0	176,177	Q15008	PSMD6	0.3959700602228581	0.8559536303832931
10	3	22	2	1.105	1.0	2.0	1.8099547511312217	0.8559536303832931	0.10589410589410589	388	398	2	1.0	388,398	Q9UBL3	ASH2L	0.3959700602228581	0.8559536303832931
5	4	35	2	1.107	1.0	2.0	1.806684733514002	0.8533447778805349	0.10589410589410589	39	42	2	1.0	39,42	P58004	SESN2	0.3959700602228581	0.8533447778805349
5	6	67	2	1.106	1.0	2.0	1.8083182640144664	0.8546486144273798	0.1068931068931069	1215	1218	2	1.0	1215,1218	P11388	TOP2A	0.39787211477906104	0.8546486144273798
5	5	43	2	1.107	1.0	2.0	1.806684733514002	0.8533447778805349	0.1068931068931069	313	314	2	1.0	313,314	O00541	PES1	0.39787211477906104	0.8533447778805349
30	13	22	5	3.7	3.0	5.0	1.3513513513513513	0.43440282414577486	0.1068931068931069	194	218	5	1.0	194,196,197,206,218	Q32P51	HNRNPA1L2	0.39787211477906104	0.4860040206329875
10	3	26	2	1.107	1.0	2.0	1.806684733514002	0.8533447778805349	0.10789210789210789	489	496	2	1.0	489,496	Q6NXE6	ARMC6	0.40040978296450364	0.8533447778805349
10	3	63	2	1.108	1.0	2.0	1.8050541516245486	0.8520421186128986	0.10789210789210789	96	106	2	1.0	96,106	Q69YH5	CDCA2	0.40040978296450364	0.8520421186128986
75	5	83	3	1.863	1.0	3.0	1.6103059581320451	0.6873348264416057	0.10789210789210789	1305	1375	8	0.375	1305,1357,1375	Q9H7P9	PLEKHG2	0.40040978296450364	0.7538959901160835
75	4	57	3	1.916	1.0	3.0	1.5657620041753655	0.6468649396470632	0.10789210789210789	421	479	10	0.3	421,439,479	Q86YR5	GPSM1	0.40040978296450364	0.6468649396470632
30	6	8	5	3.739	3.0	5.0	1.337255950788981	0.41927562369128046	0.10789210789210789	73	100	5	1.0	73,80,87,93,100	Q93079	H2BC9	0.40040978296450364	0.41927562369128046
10	3	29	2	1.109	1.0	2.0	1.8034265103697025	0.8507406345003772	0.1088911088911089	168	174	2	1.0	168,174	Q9NZI8	IGF2BP1	0.40267024642024646	0.8507406345003772
30	3	107	2	1.109	1.0	2.0	1.8034265103697025	0.8507406345003772	0.10989010989010989	401	431	3	0.6666666666666666	401,431	Q5SW79	CEP170	0.4046520740199832	0.8507406345003772
15	4	62	2	1.11	1.0	2.0	1.8018018018018016	0.8494403234246186	0.1108891108891109	1332	1345	2	1.0	1332,1345	Q9UKK3	PARP4	0.40740630650074383	0.8494403234246186
30	9	11	7	5.72	5.0	7.0	1.2237762237762237	0.2913397750539394	0.1108891108891109	56	86	7	1.0	56,58,60,73,81,84,86	P17096	HMGA1	0.40740630650074383	0.2913397750539394
5	6	120	2	1.113	1.0	2.0	1.7969451931716083	0.8455464073201275	0.11188811188811189	194	196	2	1.0	194,196	Q9P2M7	CGN	0.408697411912846	0.8455464073201275
50	6	25	4	2.645	2.0	4.0	1.5122873345935728	0.5967322776606989	0.11188811188811189	339	377	5	0.8	339,349,374,377	Q13838	DDX39B	0.408697411912846	0.6427295243204406
30	5	12	4	2.844	2.0	4.0	1.4064697609001406	0.49207853504267174	0.11188811188811189	70	95	5	0.8	70,86,93,95	P49721	PSMB2	0.408697411912846	0.49207853504267174
15	3	62	2	1.113	1.0	2.0	1.7969451931716083	0.8455464073201275	0.11288711288711288	240	252	3	0.6666666666666666	240,252	Q99459	CDC5L	0.4094500646224784	0.8455464073201275
10	5	108	2	1.114	1.0	2.0	1.7953321364452421	0.8442507673220551	0.11288711288711288	89	95	2	1.0	89,95	Q7KZ85	SUPT6H	0.4094500646224784	0.8442507673220551
20	8	28	4	2.676	2.0	4.0	1.4947683109118086	0.579921884020626	0.11288711288711288	230	248	4	1.0	230,240,246,248	Q5VWX1	KHDRBS2	0.4094500646224784	0.579921884020626
75	5	26	4	2.695	2.0	4.0	1.4842300556586272	0.5697147270222194	0.11288711288711288	310	377	7	0.5714285714285714	310,319,369,377	Q9H0C8	ILKAP	0.4094500646224784	0.5697147270222194
5	3	11	2	1.113	1.0	2.0	1.7969451931716083	0.8455464073201275	0.11388611388611389	4	8	2	1.0	4,8	P20339	RAB5A	0.4114969000465184	0.8455464073201275
5	5	74	2	1.114	1.0	2.0	1.7953321364452421	0.8442507673220551	0.11488511488511488	186	190	2	1.0	186,190	A5PL33	KRBA1	0.41339718248175644	0.8442507673220551
5	3	39	2	1.115	1.0	2.0	1.7937219730941705	0.8429562898544201	0.11488511488511488	73	74	2	1.0	73,74	Q9H3P7	ACBD3	0.41339718248175644	0.8429562898544201
5	3	19	2	1.115	1.0	2.0	1.7937219730941705	0.8429562898544201	0.11588411588411589	96	99	2	1.0	96,99	P61962	DCAF7	0.4147585243993562	0.8429562898544201
10	3	35	2	1.115	1.0	2.0	1.7937219730941705	0.8429562898544201	0.11588411588411589	307	315	2	1.0	307,315	Q92558	WASF1	0.4147585243993562	0.8429562898544201
5	4	35	2	1.116	1.0	2.0	1.7921146953405016	0.8416629728328994	0.11588411588411589	317	320	2	1.0	317,320	P49915	GMPS	0.4147585243993562	0.8416629728328994
20	5	18	3	1.958	1.0	3.0	1.5321756894790604	0.6155817357795483	0.11588411588411589	138	155	4	0.75	138,140,155	P12236	SLC25A6	0.4147585243993562	0.6155817357795483
75	4	38	3	1.959	1.0	3.0	1.5313935681470137	0.6148451031156562	0.11588411588411589	47	112	6	0.5	47,111,112	O43252	PAPSS1	0.4147585243993562	0.8300749985576875
15	11	53	4	2.74	2.0	4.0	1.4598540145985401	0.545824106814198	0.11588411588411589	178	193	6	0.6666666666666666	178,180,189,193	Q5JVS0	HABP4	0.4147585243993562	0.545824106814198
15	3	30	2	1.117	1.0	2.0	1.7905102954341987	0.8403708141787721	0.11688311688311688	499	514	3	0.6666666666666666	499,514	Q96HN2	AHCYL2	0.4163663241744145	0.8403708141787721
50	5	18	5	3.639	2.0	5.0	1.3740038472107723	0.458386043707783	0.11688311688311688	119	160	7	0.7142857142857143	119,124,153,158,160	P46783	RPS10	0.4163663241744145	0.5249151170512172
10	3	37	2	1.118	1.0	2.0	1.7889087656529514	0.8390798118188967	0.11888111888111888	185	191	2	1.0	185,191	P48506	GCLC	0.4191463409340504	0.8390798118188967
5	6	117	2	1.119	1.0	2.0	1.7873100983020553	0.837789963685693	0.11888111888111888	25	26	2	1.0	25,26	P26358	DNMT1	0.4191463409340504	0.837789963685693
30	3	95	2	1.119	1.0	2.0	1.7873100983020553	0.837789963685693	0.11888111888111888	10	32	2	1.0	10,32	Q9H6S0	YTHDC2	0.4191463409340504	0.837789963685693
5	4	7	3	1.956	1.0	3.0	1.5337423312883436	0.6170561304310095	0.11888111888111888	13	16	3	1.0	13,15,16	Q4V321	GAGE2E	0.4191463409340504	0.6170561304310095
75	4	18	3	2.001	1.0	3.0	1.4992503748125938	0.5842413334775022	0.11888111888111888	140	210	4	0.75	140,208,210	Q6ZTU2	EP400NL	0.4191463409340504	0.8071745964476089
5	6	87	2	1.12	1.0	2.0	1.7857142857142856	0.8365012677171205	0.11988011988011989	118	123	2	1.0	118,123	O15067	PFAS	0.4198021460660179	0.8365012677171205
50	6	89	3	1.949	1.0	3.0	1.539250897896357	0.6222284101253532	0.11988011988011989	445	480	8	0.375	445,469,480	Q9Y2H5	PLEKHA6	0.4198021460660179	0.6371093573341398
75	3	17	3	1.969	1.0	3.0	1.5236160487557135	0.6074993894816896	0.11988011988011989	241	301	4	0.75	241,254,301	P22695	UQCRC2	0.4198021460660179	0.7345631039509016
20	8	24	5	3.354	2.0	5.0	1.4907573047107932	0.5760454059851032	0.11988011988011989	22	40	6	0.8333333333333334	22,26,34,36,40	P15880	RPS2	0.4198021460660179	0.5760454059851032
5	5	50	2	1.122	1.0	2.0	1.7825311942959	0.833927324053294	0.12087912087912088	928	932	2	1.0	928,932	P53992	SEC24C	0.42174042174042176	0.833927324053294
15	3	42	2	1.121	1.0	2.0	1.784121320249777	0.8352137218566603	0.12187812187812187	235	248	2	1.0	235,248	Q9UBP0	SPAST	0.42353486220112097	0.8352137218566603
5	4	30	2	1.122	1.0	2.0	1.7825311942959	0.833927324053294	0.12187812187812187	287	289	2	1.0	287,289	P13646	KRT13	0.42353486220112097	0.833927324053294
100	4	25	4	2.693	2.0	4.0	1.4853323431117713	0.5707857701604152	0.12287712287712288	123	204	10	0.4	123,127,202,204	Q06587	RING1	0.4247973572380146	0.7119367996746836
10	4	46	2	1.124	1.0	2.0	1.779359430604982	0.8313579644411608	0.12387612387612387	222	232	2	1.0	222,232	O95486	SEC24A	0.426304988558851	0.8313579644411608
10	5	92	2	1.125	1.0	2.0	1.7777777777777777	0.8300749985576875	0.12387612387612387	1245	1252	2	1.0	1245,1252	Q9Y4B4	RAD54L2	0.426304988558851	0.8300749985576875
50	3	13	3	2.041	1.0	3.0	1.4698677119059285	0.5556863183505241	0.12387612387612387	60	102	4	0.75	60,99,102	P04632	CAPNS1	0.426304988558851	0.7871194336556152
100	3	35	3	1.842	1.0	3.0	1.6286644951140063	0.7036894392919075	0.12487512487512488	106	201	13	0.23076923076923078	106,161,201	Q53ET0	CRTC2	0.42728355981368027	0.7036894392919075
30	5	16	3	2.01	1.0	3.0	1.492537313432836	0.5777669993169523	0.12487512487512488	78	106	3	1.0	78,97,106	P07237	P4HB	0.42728355981368027	0.5864059175908248
5	5	44	2	1.125	1.0	2.0	1.7777777777777777	0.8300749985576875	0.1258741258741259	474	475	2	1.0	474,475	O43663	PRC1	0.4285076625502158	0.8300749985576875
15	4	43	2	1.125	1.0	2.0	1.7777777777777777	0.8300749985576875	0.1258741258741259	239	250	2	1.0	239,250	P48552	NRIP1	0.4285076625502158	0.8300749985576875
10	3	58	2	1.127	1.0	2.0	1.774622892635315	0.8275124844898659	0.1258741258741259	198	205	2	1.0	198,205	Q9BQ70	TCF25	0.4285076625502158	0.8275124844898659
20	3	21	3	1.808	1.0	3.0	1.6592920353982301	0.7305678229680556	0.1258741258741259	66	84	3	1.0	66,79,84	P15407	FOSL1	0.4285076625502158	0.7305678229680556
10	3	31	2	1.126	1.0	2.0	1.7761989342806397	0.8287931725818577	0.12687312687312688	49	58	2	1.0	49,58	Q12874	SF3A3	0.42971935637409703	0.8287931725818577
20	6	62	3	1.937	1.0	3.0	1.5487867836861124	0.6311385467799894	0.12687312687312688	16	34	10	0.3	16,32,34	Q8NAF0	ZNF579	0.42971935637409703	0.6311385467799894
20	9	59	3	2.001	1.0	3.0	1.4992503748125938	0.5842413334775022	0.12687312687312688	288	305	3	1.0	288,303,305	Q99613	EIF3C	0.42971935637409703	0.5842413334775022
10	15	74	3	2.06	1.0	3.0	1.4563106796116505	0.5423181633126625	0.12687312687312688	239	246	3	1.0	239,244,246	Q99700	ATXN2	0.42971935637409703	0.5423181633126625
10	3	37	2	1.127	1.0	2.0	1.774622892635315	0.8275124844898659	0.12787212787212787	415	424	2	1.0	415,424	Q96DF8	DGCR14	0.4318155091044508	0.8275124844898659
5	4	25	2	1.128	1.0	2.0	1.773049645390071	0.8262329322632936	0.12887112887112886	84	85	2	1.0	84,85	Q9UNE7	STUB1	0.4332571837750885	0.8262329322632936
10	3	28	2	1.128	1.0	2.0	1.773049645390071	0.8262329322632936	0.12887112887112886	232	239	3	0.6666666666666666	232,239	Q7Z434	MAVS	0.4332571837750885	0.8262329322632936
5	3	31	2	1.129	1.0	2.0	1.7714791851195748	0.8249545138890861	0.12887112887112886	6	10	2	1.0	6,10	Q9BU76	MMTAG2	0.4332571837750885	0.8249545138890861
30	30	37	9	7.682	6.0	9.0	1.171569903670919	0.22844303757333434	0.12887112887112886	472	498	9	1.0	472,473,476,481,485,487,491,495,498	P35637	FUS	0.4332571837750885	0.231316585295521
50	9	148	3	2.003	1.0	3.0	1.4977533699450822	0.5828000795705354	0.13086913086913088	1231	1272	4	0.75	1231,1270,1272	Q14676	MDC1	0.43674304543869763	0.6631453608745348
10	14	30	3	2.087	1.0	3.0	1.437470052707235	0.523531900223408	0.13086913086913088	345	355	3	1.0	345,346,355	P07900	HSP90AA1	0.43674304543869763	0.523531900223408
10	3	39	2	1.131	1.0	2.0	1.7683465959328029	0.8224010706722666	0.13186813186813187	34	42	2	1.0	34,42	Q9HBZ2	ARNT2	0.4382744230608479	0.8224010706722666
30	9	76	3	2.047	1.0	3.0	1.4655593551538837	0.5514513983598326	0.13186813186813187	23	47	4	0.75	23,31,47	O94906	PRPF6	0.4382744230608479	0.5514513983598326
5	7	128	2	1.133	1.0	2.0	1.7652250661959399	0.8198521388415714	0.13286713286713286	1116	1120	2	1.0	1116,1120	Q14160	SCRIB	0.44004974617219517	0.8198521388415714
15	3	58	2	1.134	1.0	2.0	1.7636684303350971	0.8185793597198583	0.13286713286713286	33	45	2	1.0	33,45	Q01433	AMPD2	0.44004974617219517	0.8185793597198583
50	3	9	3	1.965	1.0	3.0	1.5267175572519083	0.6104331882372743	0.13286713286713286	82	119	5	0.6	82,115,119	P45973	CBX5	0.44004974617219517	0.7846320277965204
5	3	36	2	1.133	1.0	2.0	1.7652250661959399	0.8198521388415714	0.13386613386613386	82	85	2	1.0	82,85	Q9ULW3	ABT1	0.44129984930913546	0.8198521388415714
50	3	18	3	1.878	1.0	3.0	1.597444089456869	0.6757654377294688	0.13386613386613386	4	35	5	0.6	4,11,35	Q15014	MORF4L2	0.44129984930913546	0.7393720918733013
50	3	20	3	1.96	1.0	3.0	1.530612244897959	0.6141088463806725	0.13386613386613386	46	95	6	0.5	46,72,95	Q8WXX5	DNAJC9	0.44129984930913546	0.6141088463806725
15	14	79	4	2.737	2.0	4.0	1.4614541468761417	0.5474045652971307	0.13386613386613386	41	52	6	0.6666666666666666	41,45,47,52	Q9BXP5	SRRT	0.44129984930913546	0.5474045652971307
15	4	107	2	1.134	1.0	2.0	1.7636684303350971	0.8185793597198583	0.13486513486513488	181	192	2	1.0	181,192	P51532	SMARCA4	0.44279420001963354	0.8185793597198583
5	3	16	2	1.136	1.0	2.0	1.7605633802816902	0.8160371651574051	0.13486513486513488	9	12	2	1.0	9,12	Q9NUP9	LIN7C	0.44279420001963354	0.8160371651574051
20	6	49	3	1.946	1.0	3.0	1.5416238437821173	0.6244507906021318	0.13486513486513488	42	58	3	1.0	42,55,58	O43824	GTPBP6	0.44279420001963354	0.6244507906021318
30	6	41	3	1.996	1.0	3.0	1.503006012024048	0.5878507800459827	0.13486513486513488	214	236	5	0.6	214,230,236	P34897	SHMT2	0.44279420001963354	0.5878507800459827
30	5	20	3	2.055	1.0	3.0	1.4598540145985401	0.545824106814198	0.13486513486513488	227	256	3	1.0	227,242,256	Q96PU8	QKI	0.44279420001963354	0.545824106814198
20	5	16	3	1.956	1.0	3.0	1.5337423312883436	0.6170561304310095	0.13586413586413587	383	400	3	1.0	383,385,400	Q92734	TFG	0.4444044294317833	0.6170561304310095
50	6	22	4	2.667	1.0	4.0	1.4998125234345707	0.5847821751111609	0.13586413586413587	638	683	6	0.6666666666666666	638,648,679,683	Q14978	NOLC1	0.4444044294317833	0.6148451031156562
50	13	39	5	3.633	2.0	5.0	1.3762730525736306	0.4607667291339645	0.13586413586413587	609	655	8	0.625	609,640,642,649,655	Q12906	ILF3	0.4444044294317833	0.5585165204173551
5	5	33	2	1.136	1.0	2.0	1.7605633802816902	0.8160371651574051	0.13686313686313686	72	75	2	1.0	72,75	Q9UGP4	LIMD1	0.4461306269053758	0.8160371651574051
50	5	45	3	1.988	1.0	3.0	1.5090543259557345	0.5936447438209572	0.13686313686313686	10	46	7	0.42857142857142855	10,15,46	Q9UHD8	SEPTIN9	0.4461306269053758	0.7908586021614082
50	10	18	7	5.592	4.0	7.0	1.251788268955651	0.3239905613442548	0.13886113886113885	3	50	7	1.0	3,9,18,27,41,43,50	P68431	HIST1H3A	0.4501890803260666	0.3239905613442548
50	5	18	4	2.848	2.0	4.0	1.404494382022472	0.4900508536956894	0.13986013986013987	163	213	4	1.0	163,169,212,213	O14818	PSMA7	0.45123862221277733	0.579921884020626
30	3	102	2	1.14	1.0	2.0	1.7543859649122808	0.8109661756099831	0.14085914085914086	1124	1150	7	0.2857142857142857	1124,1150	Q13136	PPFIA1	0.4518948997909744	0.8109661756099831
5	4	70	2	1.142	1.0	2.0	1.7513134851138354	0.8084373492992443	0.14085914085914086	98	103	2	1.0	98,103	Q9Y6R9	CCDC61	0.4518948997909744	0.8084373492992443
100	4	30	3	2.014	1.0	3.0	1.4895729890764648	0.5748988173764586	0.14085914085914086	338	428	4	0.75	338,359,428	Q04724	TLE1	0.4518948997909744	0.5748988173764586
20	6	32	3	1.972	1.0	3.0	1.5212981744421907	0.6053029490053318	0.14185814185814186	75	92	5	0.6	75,87,92	Q9H4B6	SAV1	0.45356276147157093	0.6826959316380852
10	12	34	3	2.107	1.0	3.0	1.4238253440911246	0.5097721865659368	0.14185814185814186	370	376	3	1.0	370,373,376	Q9HAH7	FBRS	0.45356276147157093	0.5097721865659368
50	6	18	5	3.722	3.0	5.0	1.3433637829124128	0.425850039490298	0.14185814185814186	41	84	9	0.5555555555555556	41,43,50,64,84	Q16695	H3-4	0.45356276147157093	0.5090876337460286
30	20	60	6	4.472	3.0	6.0	1.3416815742397137	0.42404231254005303	0.14185814185814186	7	32	6	1.0	7,9,18,19,25,32	P23246	SFPQ	0.45356276147157093	0.42404231254005303
5	3	13	2	1.144	1.0	2.0	1.7482517482517483	0.8059129478836977	0.14485514485514486	9	12	2	1.0	9,12	Q9Y3B8	REXO2	0.45837171185360603	0.8059129478836977
5	6	86	2	1.147	1.0	2.0	1.7436791630340016	0.802134608646262	0.14485514485514486	1024	1025	2	1.0	1024,1025	P52701	MSH6	0.45837171185360603	0.802134608646262
50	10	18	7	5.562	4.0	7.0	1.2585400934915498	0.33175117737300425	0.14485514485514486	3	50	7	1.0	3,9,18,27,41,43,50	Q71DI3	H3C14	0.45837171185360603	0.33175117737300425
5	6	66	2	1.147	1.0	2.0	1.7436791630340016	0.802134608646262	0.14585414585414586	90	93	2	1.0	90,93	Q08043	ACTN3	0.45974003798643087	0.802134608646262
30	3	12	3	1.963	1.0	3.0	1.5282730514518594	0.6119023279170722	0.14585414585414586	108	136	5	0.6	108,133,136	Q6NZ67	MZT2B	0.45974003798643087	0.7599910352649298
20	3	55	2	1.148	1.0	2.0	1.7421602787456447	0.8008773579863994	0.14685314685314685	692	711	2	1.0	692,711	O60282	KIF5C	0.4613528064855498	0.8008773579863994
75	7	44	4	2.825	2.0	4.0	1.415929203539823	0.5017491324721747	0.14685314685314685	177	245	8	0.5	177,189,218,245	Q8IU81	IRF2BP1	0.4613528064855498	0.6677217169430707
5	5	58	2	1.147	1.0	2.0	1.7436791630340016	0.802134608646262	0.14785214785214784	282	283	2	1.0	282,283	Q14807	KIF22	0.4625724041862846	0.802134608646262
10	6	136	2	1.149	1.0	2.0	1.7406440382941688	0.7996212020159738	0.14785214785214784	915	922	2	1.0	915,922	Q8WWI1	LMO7	0.4625724041862846	0.7996212020159738
10	5	59	2	1.15	1.0	2.0	1.7391304347826089	0.7983661388303496	0.14885114885114886	454	464	4	0.5	454,464	P07814	EPRS1	0.4634006716769118	0.7983661388303496
30	5	10	4	3.049	2.0	4.0	1.3119055428009183	0.3916638496523387	0.14985014985014986	55	78	4	1.0	55,65,71,78	Q9UJY1	HSPB8	0.46549021118340234	0.3916638496523387
50	4	38	3	2.004	1.0	3.0	1.4970059880239521	0.5820799921880349	0.15184815184815184	6	39	7	0.42857142857142855	6,25,39	P28702	RXRB	0.4687486426616861	0.5820799921880349
10	3	37	2	1.152	1.0	2.0	1.7361111111111112	0.7958592832197747	0.15284715284715283	609	619	2	1.0	609,619	Q9H845	ACAD9	0.46978995030943077	0.7958592832197747
15	3	40	2	1.154	1.0	2.0	1.733102253032929	0.7933567760166046	0.15284715284715283	15	29	2	1.0	15,29	O95678	KRT75	0.46978995030943077	0.7933567760166046
50	6	118	3	2.034	1.0	3.0	1.4749262536873158	0.5606428215257433	0.15284715284715283	578	617	6	0.5	578,616,617	Q96T37	RBM15	0.46978995030943077	0.7833899312575582
75	4	30	3	1.952	1.0	3.0	1.5368852459016393	0.6200094478203569	0.15384615384615385	245	309	4	0.75	245,262,309	Q8NF64	ZMIZ2	0.47133018006804417	0.633747736300436
20	5	28	3	2.048	1.0	3.0	1.46484375	0.5507467853832432	0.15384615384615385	226	242	5	0.6	226,227,242	P62917	RPL8	0.47133018006804417	0.5788440393377765
75	3	38	3	1.946	1.0	3.0	1.5416238437821173	0.6244507906021318	0.15484515484515485	321	382	11	0.2727272727272727	321,342,382	P49674	CSNK1E	0.4726063834070282	0.6244507906021318
20	13	20	4	3.077	2.0	4.0	1.2999675008124798	0.3784755563285424	0.15484515484515485	221	239	4	1.0	221,228,236,239	P14678	SNRPB	0.4726063834070282	0.3784755563285424
5	3	7	2	1.156	1.0	2.0	1.7301038062283738	0.7908586021614082	0.15684315684315683	27	28	2	1.0	27,28	Q99497	PARK7	0.4755106116194987	0.7908586021614082
5	3	20	2	1.161	1.0	2.0	1.722652885443583	0.7846320277965204	0.15684315684315683	24	26	2	1.0	24,26	Q15428	SF3A2	0.4755106116194987	0.7846320277965204
5	3	19	2	1.158	1.0	2.0	1.7271157167530227	0.7883647466728506	0.15784215784215785	105	107	2	1.0	105,107	Q8N5J2	FAM63A	0.47739268186552536	0.7883647466728506
5	3	14	2	1.161	1.0	2.0	1.722652885443583	0.7846320277965204	0.15884115884115885	80	81	2	1.0	80,81	P27144	AK4	0.47812283106400755	0.7846320277965204
50	5	65	3	1.927	1.0	3.0	1.5568240788790866	0.6386059290875221	0.15884115884115885	1091	1124	3	1.0	1091,1115,1124	P54259	ATN1	0.47812283106400755	0.6386059290875221
100	15	149	4	2.93	2.0	4.0	1.36518771331058	0.4490993353524767	0.15884115884115885	362	459	7	0.5714285714285714	362,402,439,459	Q13813	SPTAN1	0.47812283106400755	0.6461121637150926
50	6	16	6	4.734	3.0	6.0	1.267427122940431	0.3419027946486286	0.15884115884115885	61	106	8	0.75	61,66,98,100,102,106	P62314	SNRPD1	0.47812283106400755	0.4487711144340122
5	5	22	2	1.159	1.0	2.0	1.725625539257981	0.7871194336556152	0.15984015984015984	77	80	2	1.0	77,80	Q13547	HDAC1	0.4783414688578018	0.7871194336556152
5	3	15	2	1.159	1.0	2.0	1.725625539257981	0.7871194336556152	0.15984015984015984	32	33	2	1.0	32,33	Q9BV57	ADI1	0.4783414688578018	0.7871194336556152
5	4	26	2	1.162	1.0	2.0	1.721170395869191	0.7833899312575582	0.16183816183816183	46	50	2	1.0	46,50	O00165	HAX1	0.47989598498603975	0.7833899312575582
30	3	60	2	1.163	1.0	2.0	1.7196904557179706	0.7821489031888685	0.16183816183816183	779	809	3	0.6666666666666666	779,809	Q8N0Z3	SPICE1	0.47989598498603975	0.7821489031888685
5	3	29	2	1.164	1.0	2.0	1.718213058419244	0.7809089417538033	0.16183816183816183	178	180	2	1.0	178,180	Q96F63	CCDC97	0.47989598498603975	0.7809089417538033
